"date","series_id","value","realtime_start","realtime_end"
1962-09-01,"CES3200000006",5171,2025-05-14,2025-05-14
1962-10-01,"CES3200000006",5162,2025-05-14,2025-05-14
1962-11-01,"CES3200000006",5145,2025-05-14,2025-05-14
1962-12-01,"CES3200000006",5139,2025-05-14,2025-05-14
1963-01-01,"CES3200000006",5137,2025-05-14,2025-05-14
1963-02-01,"CES3200000006",5127,2025-05-14,2025-05-14
1963-03-01,"CES3200000006",5138,2025-05-14,2025-05-14
1963-04-01,"CES3200000006",5142,2025-05-14,2025-05-14
1963-05-01,"CES3200000006",5145,2025-05-14,2025-05-14
1963-06-01,"CES3200000006",5131,2025-05-14,2025-05-14
1963-07-01,"CES3200000006",5143,2025-05-14,2025-05-14
1963-08-01,"CES3200000006",5141,2025-05-14,2025-05-14
1963-09-01,"CES3200000006",5138,2025-05-14,2025-05-14
1963-10-01,"CES3200000006",5158,2025-05-14,2025-05-14
1963-11-01,"CES3200000006",5122,2025-05-14,2025-05-14
1963-12-01,"CES3200000006",5135,2025-05-14,2025-05-14
1964-01-01,"CES3200000006",5155,2025-05-14,2025-05-14
1964-02-01,"CES3200000006",5167,2025-05-14,2025-05-14
1964-03-01,"CES3200000006",5160,2025-05-14,2025-05-14
1964-04-01,"CES3200000006",5166,2025-05-14,2025-05-14
1964-05-01,"CES3200000006",5178,2025-05-14,2025-05-14
1964-06-01,"CES3200000006",5184,2025-05-14,2025-05-14
1964-07-01,"CES3200000006",5190,2025-05-14,2025-05-14
1964-08-01,"CES3200000006",5202,2025-05-14,2025-05-14
1964-09-01,"CES3200000006",5221,2025-05-14,2025-05-14
1964-10-01,"CES3200000006",5226,2025-05-14,2025-05-14
1964-11-01,"CES3200000006",5237,2025-05-14,2025-05-14
1964-12-01,"CES3200000006",5251,2025-05-14,2025-05-14
1965-01-01,"CES3200000006",5270,2025-05-14,2025-05-14
1965-02-01,"CES3200000006",5270,2025-05-14,2025-05-14
1965-03-01,"CES3200000006",5288,2025-05-14,2025-05-14
1965-04-01,"CES3200000006",5287,2025-05-14,2025-05-14
1965-05-01,"CES3200000006",5296,2025-05-14,2025-05-14
1965-06-01,"CES3200000006",5304,2025-05-14,2025-05-14
1965-07-01,"CES3200000006",5331,2025-05-14,2025-05-14
1965-08-01,"CES3200000006",5332,2025-05-14,2025-05-14
1965-09-01,"CES3200000006",5345,2025-05-14,2025-05-14
1965-10-01,"CES3200000006",5370,2025-05-14,2025-05-14
1965-11-01,"CES3200000006",5390,2025-05-14,2025-05-14
1965-12-01,"CES3200000006",5404,2025-05-14,2025-05-14
1966-01-01,"CES3200000006",5411,2025-05-14,2025-05-14
1966-02-01,"CES3200000006",5440,2025-05-14,2025-05-14
1966-03-01,"CES3200000006",5459,2025-05-14,2025-05-14
1966-04-01,"CES3200000006",5478,2025-05-14,2025-05-14
1966-05-01,"CES3200000006",5501,2025-05-14,2025-05-14
1966-06-01,"CES3200000006",5522,2025-05-14,2025-05-14
1966-07-01,"CES3200000006",5525,2025-05-14,2025-05-14
1966-08-01,"CES3200000006",5544,2025-05-14,2025-05-14
1966-09-01,"CES3200000006",5512,2025-05-14,2025-05-14
1966-10-01,"CES3200000006",5528,2025-05-14,2025-05-14
1966-11-01,"CES3200000006",5542,2025-05-14,2025-05-14
1966-12-01,"CES3200000006",5544,2025-05-14,2025-05-14
1967-01-01,"CES3200000006",5575,2025-05-14,2025-05-14
1967-02-01,"CES3200000006",5534,2025-05-14,2025-05-14
1967-03-01,"CES3200000006",5517,2025-05-14,2025-05-14
1967-04-01,"CES3200000006",5513,2025-05-14,2025-05-14
1967-05-01,"CES3200000006",5480,2025-05-14,2025-05-14
